8099;Miñsk Mazowiecki Warszawska 63B;R08;15 01 03;12,64
8099;Miñsk Mazowiecki Warszawska 63B;R08;15 01 01;32,19
8099;Miñsk Mazowiecki Warszawska 63B;R08;07 04 80*;0,10
8099;Miñsk Mazowiecki Warszawska 63B;R08;15 01 02;11,31
8099;Miñsk Mazowiecki Warszawska 63B;R08;15 02 03;0,30
0;Magazyn Centralny DC2 Kie³mina;;16 02 14;2,14
0;Magazyn Centralny DC2 Kie³mina;;16 03 04;16,85
0;Magazyn Centralny DC2 Kie³mina;;17 01 07;1,15
0;Magazyn Centralny DC2 Kie³mina;;15 01 03;30,52
8030;Gliwice Pszczyñska 315;R05;17 01 01;29,86
8030;Gliwice Pszczyñska 315;R05;15 01 10*;0,47
8030;Gliwice Pszczyñska 315;R05;16 02 14;0,74
8030;Gliwice Pszczyñska 315;R05;03 01 05;0,94
8030;Gliwice Pszczyñska 315;R05;08 01 11*;0,50
8030;Gliwice Pszczyñska 315;R05;17 04 07;1,65
8030;Gliwice Pszczyñska 315;R05;15 02 02*;0,04
8030;Gliwice Pszczyñska 315;R05;15 01 03;55,64
8030;Gliwice Pszczyñska 315;R05;16 02 13*;0,05
8030;Gliwice Pszczyñska 315;R05;15 01 01;24,23
8030;Gliwice Pszczyñska 315;R05;07 04 80*;0,10
8030;Gliwice Pszczyñska 315;R05;15 01 02;6,39
8030;Gliwice Pszczyñska 315;R05;15 02 03;0,12
8008;Gdañsk Odyseusza 2;R07;17 04 05;5,54
8008;Gdañsk Odyseusza 2;R07;16 03 05*;2,32
8008;Gdañsk Odyseusza 2;R07;16 02 14;0,05
8008;Gdañsk Odyseusza 2;R07;17 01 07;31,98
8008;Gdañsk Odyseusza 2;R07;17 09 04;165,06
8008;Gdañsk Odyseusza 2;R07;03 01 05;2,00
8008;Gdañsk Odyseusza 2;R07;15 01 03;56,54
8008;Gdañsk Odyseusza 2;R07;15 01 01;54,87
8008;Gdañsk Odyseusza 2;R07;15 01 02;13,21
8047;Gdañsk Grunwaldzka 262;R07;17 04 05;8,92
8047;Gdañsk Grunwaldzka 262;R07;15 02 02*;0,06
8047;Gdañsk Grunwaldzka 262;R07;16 03 05*;0,33
8047;Gdañsk Grunwaldzka 262;R07;16 02 14;0,03
8047;Gdañsk Grunwaldzka 262;R07;17 09 04;167,56
8047;Gdañsk Grunwaldzka 262;R07;15 01 01;31,72
8047;Gdañsk Grunwaldzka 262;R07;07 04 80*;0,01
8047;Gdañsk Grunwaldzka 262;R07;15 01 02;9,00
8089;E³k Ciep³a 2;R08;17 04 05;2,14
8089;E³k Ciep³a 2;R08;08 03 18;0,04
8089;E³k Ciep³a 2;R08;16 06 04;0,17
8089;E³k Ciep³a 2;R08;15 01 10*;0,17
8089;E³k Ciep³a 2;R08;16 02 14;0,56
8089;E³k Ciep³a 2;R08;17 09 04;88,24
8089;E³k Ciep³a 2;R08;17 04 07;4,80
8089;E³k Ciep³a 2;R08;15 01 03;67,00
8089;E³k Ciep³a 2;R08;16 02 13*;0,12
8089;E³k Ciep³a 2;R08;15 01 01;24,86
8089;E³k Ciep³a 2;R08;15 01 02;7,88
8086;Elbl¹g ¯u³awska 25;R08;17 04 05;3,00
8086;Elbl¹g ¯u³awska 25;R08;16 03 05*;0,88
8086;Elbl¹g ¯u³awska 25;R08;16 02 14;0,09
8086;Elbl¹g ¯u³awska 25;R08;16 02 16;0,06
8086;Elbl¹g ¯u³awska 25;R08;17 09 04;97,74
8086;Elbl¹g ¯u³awska 25;R08;15 01 03;74,44
8086;Elbl¹g ¯u³awska 25;R08;15 01 01;34,78
8086;Elbl¹g ¯u³awska 25;R08;07 04 80*;0,10
8086;Elbl¹g ¯u³awska 25;R08;15 01 02;12,82
8025;Czêstochowa Jana Paw³a II 2;R01;17 01 01;43,00
8025;Czêstochowa Jana Paw³a II 2;R01;17 02 01;12,74
8025;Czêstochowa Jana Paw³a II 2;R01;16 02 14;1,98
8025;Czêstochowa Jana Paw³a II 2;R01;16 03 06;0,48
8025;Czêstochowa Jana Paw³a II 2;R01;17 01 07;112,26
8025;Czêstochowa Jana Paw³a II 2;R01;07 04 81;0,14
8025;Czêstochowa Jana Paw³a II 2;R01;15 01 03;94,70
8025;Czêstochowa Jana Paw³a II 2;R01;15 01 04;5,89
8025;Czêstochowa Jana Paw³a II 2;R01;15 01 01;42,80
8025;Czêstochowa Jana Paw³a II 2;R01;15 01 02;17,31
8054;Cieszyn Graniczna 80;R02;17 01 01;76,12
8054;Cieszyn Graniczna 80;R02;16 02 14;0,02
8054;Cieszyn Graniczna 80;R02;17 01 07;42,78
8054;Cieszyn Graniczna 80;R02;08 01 11*;0,25
8054;Cieszyn Graniczna 80;R02;15 01 11*;0,00
8054;Cieszyn Graniczna 80;R02;17 04 07;3,50
8054;Cieszyn Graniczna 80;R02;08 04 09*;0,04
8054;Cieszyn Graniczna 80;R02;15 01 06;149,26
8054;Cieszyn Graniczna 80;R02;15 01 03;8,09
8054;Cieszyn Graniczna 80;R02;15 01 01;39,38
8054;Cieszyn Graniczna 80;R02;15 01 02;12,03
8043;Chorzów Sportowa 31;R05;17 04 05;2,46
8043;Chorzów Sportowa 31;R05;16 03 03*;0,62
8043;Chorzów Sportowa 31;R05;16 02 14;0,02
8043;Chorzów Sportowa 31;R05;17 01 07;56,92
8043;Chorzów Sportowa 31;R05;17 06 04;2,20
8043;Chorzów Sportowa 31;R05;15 01 06;50,26
8043;Chorzów Sportowa 31;R05;15 01 03;68,02
8043;Chorzów Sportowa 31;R05;16 02 13*;0,02
8043;Chorzów Sportowa 31;R05;15 01 01;25,82
8043;Chorzów Sportowa 31;R05;15 01 02;7,16
8108;Che³m Rejowiecka 179A;R06;17 04 05;0,97
8108;Che³m Rejowiecka 179A;R06;17 02 03;7,50
8108;Che³m Rejowiecka 179A;R06;20 02 01;0,76
8108;Che³m Rejowiecka 179A;R06;20 03 01;1,88
8108;Che³m Rejowiecka 179A;R06;17 02 02;0,80
8108;Che³m Rejowiecka 179A;R06;17 02 01;20,56
8108;Che³m Rejowiecka 179A;R06;16 03 03*;0,32
8108;Che³m Rejowiecka 179A;R06;16 03 05*;0,37
8108;Che³m Rejowiecka 179A;R06;16 02 14;0,03
8108;Che³m Rejowiecka 179A;R06;16 03 06;0,24
8108;Che³m Rejowiecka 179A;R06;17 01 07;39,96
8108;Che³m Rejowiecka 179A;R06;17 06 04;1,16
8108;Che³m Rejowiecka 179A;R06;13 02 08*;0,13
8108;Che³m Rejowiecka 179A;R06;15 01 03;49,74
8108;Che³m Rejowiecka 179A;R06;15 01 01;27,54
8108;Che³m Rejowiecka 179A;R06;15 01 02;7,86
8101;Castorama Siedlce £ukowska 113;R08;17 04 05;2,20
8101;Castorama Siedlce £ukowska 113;R08;16 02 14;0,04
8101;Castorama Siedlce £ukowska 113;R08;17 09 04;48,86
8101;Castorama Siedlce £ukowska 113;R08;03 01 05;31,86
8101;Castorama Siedlce £ukowska 113;R08;08 01 11*;1,60
8101;Castorama Siedlce £ukowska 113;R08;15 02 02*;0,29
8101;Castorama Siedlce £ukowska 113;R08;15 01 06;29,38
8101;Castorama Siedlce £ukowska 113;R08;15 01 03;21,80
8101;Castorama Siedlce £ukowska 113;R08;15 01 01;30,59
8101;Castorama Siedlce £ukowska 113;R08;07 04 80*;0,16
8101;Castorama Siedlce £ukowska 113;R08;15 01 02;9,21
8135;Castorama Ruda Œl¹ska;R05;17 04 05;1,80
8135;Castorama Ruda Œl¹ska;R05;15 01 10*;0,06
8135;Castorama Ruda Œl¹ska;R05;16 02 14;0,04
8135;Castorama Ruda Œl¹ska;R05;17 01 07;55,76
8135;Castorama Ruda Œl¹ska;R05;08 01 11*;1,02
8135;Castorama Ruda Œl¹ska;R05;15 01 11*;0,09
8135;Castorama Ruda Œl¹ska;R05;08 04 10;0,08
8135;Castorama Ruda Œl¹ska;R05;15 01 05;36,76
8135;Castorama Ruda Œl¹ska;R05;15 01 06;28,14
8135;Castorama Ruda Œl¹ska;R05;13 07 03*;0,10
8135;Castorama Ruda Œl¹ska;R05;07 04 81;0,29
8135;Castorama Ruda Œl¹ska;R05;15 01 03;25,72
8135;Castorama Ruda Œl¹ska;R05;15 01 01;26,67
8135;Castorama Ruda Œl¹ska;R05;15 01 02;9,75
8130;Castorama Ciechanów;R08;16 03 03*;0,25
8130;Castorama Ciechanów;R08;16 03 05*;0,24
8130;Castorama Ciechanów;R08;16 02 14;0,18
8130;Castorama Ciechanów;R08;17 09 04;69,55
8130;Castorama Ciechanów;R08;15 01 01;19,24
8130;Castorama Ciechanów;R08;15 01 02;4,64
8092;Bytom Jeziorañskiego 27;R05;17 04 05;4,06
8092;Bytom Jeziorañskiego 27;R05;17 01 01;60,72
8092;Bytom Jeziorañskiego 27;R05;08 01 12;0,73
8092;Bytom Jeziorañskiego 27;R05;16 02 16;0,06
8092;Bytom Jeziorañskiego 27;R05;17 09 04;10,00
8092;Bytom Jeziorañskiego 27;R05;15 01 03;58,60
8092;Bytom Jeziorañskiego 27;R05;15 01 01;24,32
8092;Bytom Jeziorañskiego 27;R05;15 01 02;7,06
8013;Bydgoszcz Szubiñska 5;R07;16 03 05*;1,78
8013;Bydgoszcz Szubiñska 5;R07;16 02 14;1,63
8013;Bydgoszcz Szubiñska 5;R07;16 03 06;0,48
8013;Bydgoszcz Szubiñska 5;R07;17 01 07;83,58
8013;Bydgoszcz Szubiñska 5;R07;03 01 05;27,08
8013;Bydgoszcz Szubiñska 5;R07;17 04 07;3,77
8013;Bydgoszcz Szubiñska 5;R07;15 01 03;38,84
8013;Bydgoszcz Szubiñska 5;R07;15 01 01;46,74
8013;Bydgoszcz Szubiñska 5;R07;15 01 02;13,53
8013;Bydgoszcz Szubiñska 5;R07;15 02 03;0,20
8078;Bydgoszcz Szajnochy 1;R07;17 04 05;0,90
8078;Bydgoszcz Szajnochy 1;R07;16 03 05*;4,22
8078;Bydgoszcz Szajnochy 1;R07;16 02 14;0,26
8078;Bydgoszcz Szajnochy 1;R07;17 09 04;55,24
8078;Bydgoszcz Szajnochy 1;R07;03 01 05;2,40
8078;Bydgoszcz Szajnochy 1;R07;07 04 81;0,20
8078;Bydgoszcz Szajnochy 1;R07;15 01 03;27,20
8078;Bydgoszcz Szajnochy 1;R07;15 01 01;24,74
8078;Bydgoszcz Szajnochy 1;R07;15 01 02;7,22
8078;Bydgoszcz Szajnochy 1;R07;15 02 03;0,42
8018;Bielsko-Bia³a Warszawska 186;R02;17 04 05;7,34
8018;Bielsko-Bia³a Warszawska 186;R02;15 01 10*;1,76
8018;Bielsko-Bia³a Warszawska 186;R02;16 02 14;0,71
8018;Bielsko-Bia³a Warszawska 186;R02;16 03 04;32,44
8018;Bielsko-Bia³a Warszawska 186;R02;17 01 07;42,08
8018;Bielsko-Bia³a Warszawska 186;R02;15 01 06;111,38
8018;Bielsko-Bia³a Warszawska 186;R02;15 01 03;20,82
8018;Bielsko-Bia³a Warszawska 186;R02;16 02 13*;0,05
8018;Bielsko-Bia³a Warszawska 186;R02;15 01 01;44,18
8018;Bielsko-Bia³a Warszawska 186;R02;15 01 02;15,17
8012;Bielany Czekoladowa 3;R03;17 04 05;3,81
8012;Bielany Czekoladowa 3;R03;17 01 01;40,48
8012;Bielany Czekoladowa 3;R03;16 03 03*;0,09
8012;Bielany Czekoladowa 3;R03;16 03 05*;0,04
8012;Bielany Czekoladowa 3;R03;16 02 14;0,28
8012;Bielany Czekoladowa 3;R03;16 03 04;0,38
8012;Bielany Czekoladowa 3;R03;17 09 04;133,54
8012;Bielany Czekoladowa 3;R03;03 01 05;0,08
8012;Bielany Czekoladowa 3;R03;08 04 09*;0,06
8012;Bielany Czekoladowa 3;R03;15 01 06;9,74
8012;Bielany Czekoladowa 3;R03;15 01 03;51,82
8012;Bielany Czekoladowa 3;R03;15 01 01;45,50
8012;Bielany Czekoladowa 3;R03;15 01 02;8,93
8012;Bielany Czekoladowa 3;R03;15 02 03;0,06
8049;G³ogów Poniatowskiego 10;R03;17 04 05;4,45
8049;G³ogów Poniatowskiego 10;R03;15 01 10*;0,02
8049;G³ogów Poniatowskiego 10;R03;16 03 03*;0,17
8049;G³ogów Poniatowskiego 10;R03;16 02 14;0,89
8049;G³ogów Poniatowskiego 10;R03;16 06 05;0,01
8049;G³ogów Poniatowskiego 10;R03;16 02 16;0,05
8049;G³ogów Poniatowskiego 10;R03;16 03 06;3,86
8049;G³ogów Poniatowskiego 10;R03;17 01 07;63,44
8049;G³ogów Poniatowskiego 10;R03;03 01 05;11,70
8049;G³ogów Poniatowskiego 10;R03;15 02 02*;0,01
8049;G³ogów Poniatowskiego 10;R03;15 01 06;6,72
8049;G³ogów Poniatowskiego 10;R03;13 02 08*;0,05
8049;G³ogów Poniatowskiego 10;R03;15 01 03;19,20
8049;G³ogów Poniatowskiego 10;R03;15 01 01;21,38
8049;G³ogów Poniatowskiego 10;R03;15 01 02;8,11
0;Magazyn Dzia³kowa Castorama;;15 01 06;2,60
0;Magazyn Dzia³kowa Castorama;;17 09 04;8,94
8096;Gniezno Pa³ucka 1;R04;17 04 05;0,17
8096;Gniezno Pa³ucka 1;R04;15 01 06;2,72
8096;Gniezno Pa³ucka 1;R04;16 02 14;0,07
8096;Gniezno Pa³ucka 1;R04;17 01 07;47,04
8096;Gniezno Pa³ucka 1;R04;15 01 01;25,00
8096;Gniezno Pa³ucka 1;R04;15 01 02;2,48
8129;Grudzi¹dz Konarskiego 47;R07;17 04 05;0,45
8129;Grudzi¹dz Konarskiego 47;R07;06 13 01*;0,11
8129;Grudzi¹dz Konarskiego 47;R07;08 01 12;0,01
8129;Grudzi¹dz Konarskiego 47;R07;16 02 14;0,05
8129;Grudzi¹dz Konarskiego 47;R07;17 01 07;43,00
8129;Grudzi¹dz Konarskiego 47;R07;17 09 04;57,59
8129;Grudzi¹dz Konarskiego 47;R07;15 01 03;35,16
8129;Grudzi¹dz Konarskiego 47;R07;15 01 01;28,18
8129;Grudzi¹dz Konarskiego 47;R07;15 01 02;7,04
0;Magazyn Centralny DC1 Dobra;;16 02 14;1,69
0;Magazyn Centralny DC1 Dobra;;16 03 04;1,75
0;Magazyn Centralny DC1 Dobra;;17 01 07;0,09
8017;Lublin Me³giewska 16C;;17 04 05;8,59
8017;Lublin Me³giewska 16C;;16 06 04;0,59
8017;Lublin Me³giewska 16C;;16 03 03*;1,29
8017;Lublin Me³giewska 16C;;16 02 14;1,29
8017;Lublin Me³giewska 16C;;17 01 07;86,22
8017;Lublin Me³giewska 16C;;03 01 05;2,22
8017;Lublin Me³giewska 16C;;15 01 03;80,04
8017;Lublin Me³giewska 16C;;20 01 36;0,10
8017;Lublin Me³giewska 16C;;16 02 13*;0,18
8017;Lublin Me³giewska 16C;;15 01 01;27,78
8017;Lublin Me³giewska 16C;;15 01 02;11,34
8048;Lubin KEN 1;R03;17 04 05;8,01
8048;Lubin KEN 1;R03;15 01 10*;0,01
8048;Lubin KEN 1;R03;16 03 05*;0,20
8048;Lubin KEN 1;R03;16 02 14;1,43
8048;Lubin KEN 1;R03;16 03 06;1,46
8048;Lubin KEN 1;R03;17 01 07;82,76
8048;Lubin KEN 1;R03;03 01 05;35,96
8048;Lubin KEN 1;R03;13 07 03*;0,01
8048;Lubin KEN 1;R03;17 01 82;5,96
8048;Lubin KEN 1;R03;15 01 03;16,86
8048;Lubin KEN 1;R03;15 01 01;29,04
8048;Lubin KEN 1;R03;15 01 02;8,64
8048;Lubin KEN 1;R03;15 02 03;0,09
8063;£ódŸ Wydawnicza 13;R01;15 01 10*;0,12
8063;£ódŸ Wydawnicza 13;R01;16 03 03*;0,02
8063;£ódŸ Wydawnicza 13;R01;16 03 05*;0,10
8063;£ódŸ Wydawnicza 13;R01;17 01 07;54,00
8063;£ódŸ Wydawnicza 13;R01;03 01 05;20,14
8063;£ódŸ Wydawnicza 13;R01;15 01 11*;0,02
8063;£ódŸ Wydawnicza 13;R01;15 01 06;38,72
8063;£ódŸ Wydawnicza 13;R01;15 01 03;21,86
8063;£ódŸ Wydawnicza 13;R01;15 01 01;25,66
8063;£ódŸ Wydawnicza 13;R01;07 04 80*;0,07
8063;£ódŸ Wydawnicza 13;R01;15 01 02;7,60
8020;£ódŸ Wróblewskiego 31;R01;17 04 05;2,54
8020;£ódŸ Wróblewskiego 31;R01;15 01 06;48,35
8020;£ódŸ Wróblewskiego 31;R01;16 03 03*;0,72
8020;£ódŸ Wróblewskiego 31;R01;08 01 12;0,05
8020;£ódŸ Wróblewskiego 31;R01;17 01 07;66,85
8020;£ódŸ Wróblewskiego 31;R01;03 01 05;80,00
8020;£ódŸ Wróblewskiego 31;R01;15 01 03;50,82
8020;£ódŸ Wróblewskiego 31;R01;15 01 01;50,02
8020;£ódŸ Wróblewskiego 31;R01;15 01 02;13,41
8023;£ódŸ Sikorskiego 2;R01;17 04 05;7,13
8023;£ódŸ Sikorskiego 2;R01;15 01 06;46,13
8023;£ódŸ Sikorskiego 2;R01;17 01 07;48,00
8023;£ódŸ Sikorskiego 2;R01;03 01 05;84,06
8023;£ódŸ Sikorskiego 2;R01;15 01 01;38,92
8023;£ódŸ Sikorskiego 2;R01;15 01 02;13,42
8095;Leszno Konstytucji 3 Maja 12;R03;17 04 05;1,99
8095;Leszno Konstytucji 3 Maja 12;R03;15 01 06;9,69
8095;Leszno Konstytucji 3 Maja 12;R03;16 02 14;0,27
8095;Leszno Konstytucji 3 Maja 12;R03;17 01 07;88,59
8095;Leszno Konstytucji 3 Maja 12;R03;15 01 03;33,05
8095;Leszno Konstytucji 3 Maja 12;R03;16 02 13*;0,12
8095;Leszno Konstytucji 3 Maja 12;R03;15 01 01;22,01
8095;Leszno Konstytucji 3 Maja 12;R03;15 01 02;8,98
8041;Legnica Schumana 9;R03;17 04 05;4,70
8041;Legnica Schumana 9;R03;17 01 01;4,28
8041;Legnica Schumana 9;R03;15 01 10*;0,01
8041;Legnica Schumana 9;R03;02 01 03;2,58
8041;Legnica Schumana 9;R03;17 02 01;7,72
8041;Legnica Schumana 9;R03;16 03 03*;0,04
8041;Legnica Schumana 9;R03;16 02 14;1,29
8041;Legnica Schumana 9;R03;16 02 16;0,03
8041;Legnica Schumana 9;R03;17 01 07;79,26
8041;Legnica Schumana 9;R03;03 01 05;3,38
8041;Legnica Schumana 9;R03;08 01 11*;0,04
8041;Legnica Schumana 9;R03;15 02 02*;0,04
8041;Legnica Schumana 9;R03;15 01 06;11,59
8041;Legnica Schumana 9;R03;15 01 03;12,47
8041;Legnica Schumana 9;R03;15 01 01;32,38
8041;Legnica Schumana 9;R03;15 01 02;7,35
8011;Kraków Zakopiañska 62A;R02;17 04 05;5,24
8011;Kraków Zakopiañska 62A;R02;15 01 10*;0,90
8011;Kraków Zakopiañska 62A;R02;15 01 06;67,92
8011;Kraków Zakopiañska 62A;R02;16 02 14;0,07
8011;Kraków Zakopiañska 62A;R02;17 01 07;96,72
8011;Kraków Zakopiañska 62A;R02;03 01 05;2,06
8011;Kraków Zakopiañska 62A;R02;15 01 03;85,90
8011;Kraków Zakopiañska 62A;R02;15 01 01;35,56
8011;Kraków Zakopiañska 62A;R02;15 01 02;9,80
8042;Kraków Walerego S³awka 1;R02;17 04 05;3,43
8042;Kraków Walerego S³awka 1;R02;08 03 18;0,10
8042;Kraków Walerego S³awka 1;R02;15 01 10*;1,31
8042;Kraków Walerego S³awka 1;R02;15 01 06;12,12
8042;Kraków Walerego S³awka 1;R02;17 01 07;84,28
8042;Kraków Walerego S³awka 1;R02;03 01 05;1,46
8042;Kraków Walerego S³awka 1;R02;15 01 03;42,14
8042;Kraków Walerego S³awka 1;R02;15 01 01;20,98
8042;Kraków Walerego S³awka 1;R02;15 01 02;6,10
8019;Kraków Sosnowiecka 147;R02;17 04 05;6,93
8019;Kraków Sosnowiecka 147;R02;15 01 10*;0,47
8019;Kraków Sosnowiecka 147;R02;16 02 14;0,07
8019;Kraków Sosnowiecka 147;R02;17 01 07;86,38
8019;Kraków Sosnowiecka 147;R02;03 01 05;1,50
8019;Kraków Sosnowiecka 147;R02;15 01 06;17,00
8019;Kraków Sosnowiecka 147;R02;15 01 03;70,38
8019;Kraków Sosnowiecka 147;R02;15 01 01;34,98
8019;Kraków Sosnowiecka 147;R02;15 01 02;10,23
8019;Kraków Sosnowiecka 147;R02;15 02 03;0,10
8051;Kraków Pilotów 6;R02;17 04 05;4,68
8051;Kraków Pilotów 6;R02;15 01 10*;2,87
8051;Kraków Pilotów 6;R02;20 02 01;0,32
8051;Kraków Pilotów 6;R02;16 02 14;0,15
8051;Kraków Pilotów 6;R02;17 01 07;94,06
8051;Kraków Pilotów 6;R02;03 01 05;2,04
8051;Kraków Pilotów 6;R02;15 01 06;31,42
8051;Kraków Pilotów 6;R02;15 01 03;45,04
8051;Kraków Pilotów 6;R02;16 02 13*;0,11
8051;Kraków Pilotów 6;R02;15 01 01;33,08
8051;Kraków Pilotów 6;R02;15 01 02;9,76
8028;Koszalin Paderewskiego 2;R07;16 02 14;0,09
8028;Koszalin Paderewskiego 2;R07;17 09 04;168,92
8028;Koszalin Paderewskiego 2;R07;15 01 03;121,50
8028;Koszalin Paderewskiego 2;R07;15 01 01;32,70
8028;Koszalin Paderewskiego 2;R07;17 04 07;5,30
8028;Koszalin Paderewskiego 2;R07;15 01 02;6,76
8126;Komorniki Konopackiej 20;R04;17 04 05;2,66
8126;Komorniki Konopackiej 20;R04;15 01 10*;0,14
8126;Komorniki Konopackiej 20;R04;15 01 06;38,83
8126;Komorniki Konopackiej 20;R04;16 02 14;0,05
8126;Komorniki Konopackiej 20;R04;17 01 07;59,56
8126;Komorniki Konopackiej 20;R04;03 01 05;55,18
8126;Komorniki Konopackiej 20;R04;15 01 01;36,07
8126;Komorniki Konopackiej 20;R04;15 01 02;10,22
8040;Kielce Wrzosowa 42;R06;15 01 10*;0,08
8040;Kielce Wrzosowa 42;R06;16 03 03*;0,32
8040;Kielce Wrzosowa 42;R06;08 01 12;0,67
8040;Kielce Wrzosowa 42;R06;16 02 14;0,47
8040;Kielce Wrzosowa 42;R06;17 01 07;65,30
8040;Kielce Wrzosowa 42;R06;17 09 04;31,20
8040;Kielce Wrzosowa 42;R06;17 04 07;3,37
8040;Kielce Wrzosowa 42;R06;15 02 02*;0,13
8040;Kielce Wrzosowa 42;R06;15 01 06;23,66
8040;Kielce Wrzosowa 42;R06;07 04 81;0,05
8040;Kielce Wrzosowa 42;R06;15 01 03;96,68
8040;Kielce Wrzosowa 42;R06;16 02 13*;0,07
8040;Kielce Wrzosowa 42;R06;15 01 01;21,36
8040;Kielce Wrzosowa 42;R06;15 01 02;7,48
8040;Kielce Wrzosowa 42;R06;15 02 03;0,12
8065;Kêdzierzyn-KoŸle Armii Krajowej 40;R05;17 04 05;1,10
8065;Kêdzierzyn-KoŸle Armii Krajowej 40;R05;16 02 14;1,42
8065;Kêdzierzyn-KoŸle Armii Krajowej 40;R05;16 03 04;41,54
8065;Kêdzierzyn-KoŸle Armii Krajowej 40;R05;16 02 16;0,05
8065;Kêdzierzyn-KoŸle Armii Krajowej 40;R05;17 01 07;30,32
8065;Kêdzierzyn-KoŸle Armii Krajowej 40;R05;15 01 03;21,90
8065;Kêdzierzyn-KoŸle Armii Krajowej 40;R05;16 02 13*;0,18
8065;Kêdzierzyn-KoŸle Armii Krajowej 40;R05;15 01 01;24,27
8065;Kêdzierzyn-KoŸle Armii Krajowej 40;R05;15 01 02;9,00
8065;Kêdzierzyn-KoŸle Armii Krajowej 40;R05;16 02 11*;0,07
8007;Katowice RoŸdzieñskiego 198;R05;17 04 05;0,36
8007;Katowice RoŸdzieñskiego 198;R05;15 01 10*;0,77
8007;Katowice RoŸdzieñskiego 198;R05;16 03 03*;0,95
8007;Katowice RoŸdzieñskiego 198;R05;16 02 14;2,27
8007;Katowice RoŸdzieñskiego 198;R05;17 01 07;83,78
8007;Katowice RoŸdzieñskiego 198;R05;15 01 11*;0,01
8007;Katowice RoŸdzieñskiego 198;R05;15 01 06;70,94
8007;Katowice RoŸdzieñskiego 198;R05;07 04 81;0,14
8007;Katowice RoŸdzieñskiego 198;R05;15 01 03;81,31
8007;Katowice RoŸdzieñskiego 198;R05;15 01 01;55,12
8007;Katowice RoŸdzieñskiego 198;R05;07 04 80*;0,05
8007;Katowice RoŸdzieñskiego 198;R05;15 01 02;12,70
8007;Katowice RoŸdzieñskiego 198;R05;15 02 03;0,05
8037;Kalisz Tylna 17-23;R01;17 04 05;8,25
8037;Kalisz Tylna 17-23;R01;16 02 14;0,78
8037;Kalisz Tylna 17-23;R01;17 09 04;53,26
8037;Kalisz Tylna 17-23;R01;15 01 03;66,66
8037;Kalisz Tylna 17-23;R01;16 02 13*;0,17
8037;Kalisz Tylna 17-23;R01;15 01 01;29,16
8037;Kalisz Tylna 17-23;R01;15 01 02;8,48
8066;Jelenia Góra Jana Paw³a II 11;R03;17 04 05;1,00
8066;Jelenia Góra Jana Paw³a II 11;R03;16 02 14;0,13
8066;Jelenia Góra Jana Paw³a II 11;R03;17 01 07;27,49
8066;Jelenia Góra Jana Paw³a II 11;R03;17 09 04;24,34
8066;Jelenia Góra Jana Paw³a II 11;R03;03 01 05;6,06
8066;Jelenia Góra Jana Paw³a II 11;R03;15 01 06;6,60
8066;Jelenia Góra Jana Paw³a II 11;R03;07 04 81;0,07
8066;Jelenia Góra Jana Paw³a II 11;R03;15 01 03;22,62
8066;Jelenia Góra Jana Paw³a II 11;R03;16 02 13*;0,13
8066;Jelenia Góra Jana Paw³a II 11;R03;15 01 01;33,66
8066;Jelenia Góra Jana Paw³a II 11;R03;15 01 02;14,02
8066;Jelenia Góra Jana Paw³a II 11;R03;15 02 03;0,12
8022;Gorzów Ksiêcia Czartoryskiego 1;R04;15 01 10*;0,27
8022;Gorzów Ksiêcia Czartoryskiego 1;R04;16 03 05*;0,07
8022;Gorzów Ksiêcia Czartoryskiego 1;R04;16 03 06;2,52
8022;Gorzów Ksiêcia Czartoryskiego 1;R04;17 09 04;157,72
8022;Gorzów Ksiêcia Czartoryskiego 1;R04;03 01 05;1,67
8022;Gorzów Ksiêcia Czartoryskiego 1;R04;15 01 11*;0,01
8022;Gorzów Ksiêcia Czartoryskiego 1;R04;17 04 07;5,84
8022;Gorzów Ksiêcia Czartoryskiego 1;R04;15 02 02*;0,06
8022;Gorzów Ksiêcia Czartoryskiego 1;R04;15 01 03;72,23
8022;Gorzów Ksiêcia Czartoryskiego 1;R04;15 01 01;22,17
8022;Gorzów Ksiêcia Czartoryskiego 1;R04;15 01 02;14,01
8044;¯ory Zjednoczonej Europy 26;R02;17 04 05;0,56
8044;¯ory Zjednoczonej Europy 26;R02;17 01 01;10,00
8044;¯ory Zjednoczonej Europy 26;R02;15 01 10*;0,12
8044;¯ory Zjednoczonej Europy 26;R02;16 02 14;0,08
8044;¯ory Zjednoczonej Europy 26;R02;17 01 07;139,50
8044;¯ory Zjednoczonej Europy 26;R02;08 01 11*;0,60
8044;¯ory Zjednoczonej Europy 26;R02;17 06 04;0,02
8044;¯ory Zjednoczonej Europy 26;R02;13 02 08*;0,06
8044;¯ory Zjednoczonej Europy 26;R02;15 01 03;8,10
8044;¯ory Zjednoczonej Europy 26;R02;16 02 13*;0,10
8044;¯ory Zjednoczonej Europy 26;R02;15 01 01;29,45
8044;¯ory Zjednoczonej Europy 26;R02;15 01 02;7,91
0;Castorama Olsztyn;;17 04 05;2,72
0;Castorama Olsztyn;;15 01 10*;2,50
0;Castorama Olsztyn;;15 01 06;15,67
0;Castorama Olsztyn;;16 02 14;0,02
0;Castorama Olsztyn;;17 09 04;53,70
0;Castorama Olsztyn;;15 01 03;46,78
0;Castorama Olsztyn;;15 01 01;23,88
0;Castorama Olsztyn;;15 01 02;8,18
